enrollment_id,y_test_real,y_pred_modelo,probabilidad_desercion
2374,0,0,0.19587225552297666
2376,0,1,0.6427055468143444
2377,0,0,0.21829914132235925
2378,0,0,0.15738810668611755
2380,0,0,0.09079567306311905
2381,1,1,0.8017638795920545
2382,0,1,0.7715581773006813
2383,0,0,0.2867643513103522
2384,0,0,0.34810072176172563
2387,1,1,0.5571738342620212
2388,0,1,0.6583779464300704
2391,0,0,0.19660164109533618
2392,0,1,0.7959985155293424
2398,0,1,0.8342910290550853
2400,0,1,0.621323384820663
2405,0,0,0.4320286620789012
2408,1,1,0.6280262585512609
2409,1,0,0.2066724057982222
2410,0,0,0.2954243538499884
2412,1,0,0.35441726587968647
2413,1,0,0.1695563383703559
2419,0,0,0.30060103821935047
2421,0,0,0.29379901744166076
2422,1,1,0.7741946194516618
2423,1,0,0.23398755053630246
2424,1,0,0.4296894147348816
2427,0,0,0.3303403241975029
2431,0,0,0.10651655678176418
2433,1,1,0.7505236839929972
2437,1,1,0.8536448162760395
2438,0,0,0.10193119247413228
2442,1,1,0.8571951962464495
2443,0,0,0.013824538555226796
2444,1,1,0.8589433116056582
2446,1,1,0.8093819953794138
2447,1,1,0.8093819953794138
2450,0,0,0.1440584881892394
2451,1,1,0.8632354118195031
2452,1,1,0.8406403147880604
2456,1,1,0.8598106427760706
2457,1,1,0.6664609180262862
2461,1,0,0.34617189909488066
2462,1,1,0.7277032295506033
2465,1,1,0.7556664696726522
2467,1,1,0.8649212387735312
2471,0,1,0.7737295095249508
2473,1,1,0.7044022679587535
2477,0,0,0.1772709070525611
2478,1,1,0.8632354118195031
2480,0,0,0.3479499096507165
2483,0,0,0.012863295627069823
2486,1,1,0.5226970010164949
2489,1,1,0.863658521266661
2491,0,0,0.10437763691839164
2493,0,0,0.4917886314738319
2494,0,1,0.8495635539050702
2497,1,1,0.7885253531552285
2499,0,1,0.8623858779348847
2502,1,1,0.8500216114390153
2510,0,0,0.053990741888324714
2511,1,1,0.81509762494751
2512,0,0,0.12755412598834945
2515,1,0,0.3936086091236452
2519,1,1,0.8046149828513446
2526,0,1,0.8563143878102579
2529,0,0,0.14158054542922172
2531,1,1,0.8640805278404738
2532,0,1,0.5890895351069486
2538,0,0,0.0056850049895502556
2539,1,1,0.7378798708045542
2540,1,1,0.8602426320901535
2543,1,1,0.7021145410895191
2550,1,1,0.8649212387735312
2551,1,1,0.8585079666788364
2558,1,0,0.2932507457951261
2561,0,0,0.02239647730581894
2562,0,0,0.4042250566204029
2563,0,0,0.08487035689446408
2567,1,1,0.8241157429824606
2568,0,0,0.02022398583471712
2575,0,0,0.29269909863864096
2584,1,1,0.7865164146564338
2585,1,1,0.8649212387735312
2586,0,1,0.5673689966555513
2593,1,0,0.07086439107015265
2594,1,1,0.7245420170033477
2604,0,0,0.038019460345943605
2605,0,0,0.10873482776869844
2607,1,1,0.524025281051118
2614,0,0,0.010829138745882908
2616,0,0,0.180552133727883
2617,0,0,0.05014100934845559
2618,1,0,0.4989367848097455
2619,0,0,0.28256854716214486
2625,0,0,0.004861541871944453
2626,1,1,0.7479942896246229
2630,0,1,0.8632354118195031
2633,1,1,0.8598106427760706
2646,0,0,0.34060528621675273
2649,1,1,0.7664587755546395
2655,0,0,0.1938212118007032
2658,1,0,0.41292981500050147
2660,0,1,0.7169852602874435
2661,0,0,0.1890684349110937
2664,1,1,0.8602426320901535
2665,0,0,0.16864740562037933
2668,0,0,0.21679256435141137
2670,0,0,0.05280095305536498
2671,1,1,0.8509342801398047
2672,0,0,0.16578236426188178
2675,1,1,0.863658521266661
2678,1,1,0.7773226885333921
2680,1,1,0.831292894214845
2681,1,1,0.6646178241971915
2685,1,0,0.2630639608214134
2686,1,0,0.45176779293006203
2687,1,1,0.8593775364607349
2691,0,0,0.36109892478837463
2697,0,0,0.3687210193883162
2698,0,1,0.6973392604731748
2699,1,1,0.8611032659005595
2700,0,1,0.7444455833019259
2701,0,0,0.029622155671995668
2705,1,0,0.39133918982758414
2708,1,0,0.2299156159420441
2709,0,1,0.6536896496916742
2710,0,0,0.16388406782071913
2713,0,1,0.820444978173191
2714,0,1,0.603203367313577
2717,1,1,0.8649212387735312
2729,0,0,0.4176444296891693
2731,0,0,0.1702015603739084
2732,0,0,0.07709075152112291
2735,0,0,0.07237256446654992
2738,0,1,0.5414569721521469
2739,1,0,0.30121941164782295
2740,1,1,0.6346971114848168
2746,1,1,0.8527458712323526
2754,0,0,0.014500438313044114
2755,1,1,0.8611032659005595
2759,0,1,0.5303636656428342
2762,0,1,0.7607562721228546
2763,0,0,0.03486819581723262
2769,0,0,0.021181528461997442
2770,0,0,0.0016211124180358348
2771,0,1,0.6430585705510046
2773,0,1,0.5461778208035827
2778,1,1,0.8002561454054542
2780,0,0,0.09614865525600959
2781,0,1,0.656572302230485
2782,0,0,0.4409923237719885
2784,1,0,0.44839364778496094
2785,0,0,0.32042905038778496
2788,0,1,0.8158220707953773
2789,1,0,0.39545812828869437
2790,0,0,0.1991121216441645
2795,1,0,0.4958291522353789
2796,0,0,0.28189593791318146
2797,0,1,0.7547837572351433
2802,0,0,0.40207127795488684
2803,0,0,0.2692906875591086
2804,1,1,0.8606735059478934
2805,0,1,0.753515473577009
2810,0,0,0.38421324562878945
2812,0,0,0.27300975982396136
2816,0,0,0.4967989444514209
2818,0,0,0.4047756884420848
2819,1,0,0.393025816504592
2822,0,1,0.6988518799249409
2823,0,0,0.41343370562314374
2826,0,0,0.25288199383068066
2827,0,1,0.5743777359312029
2831,1,1,0.7601025273759902
2832,0,0,0.4735850151956623
2834,0,0,0.3549708833599068
2837,0,0,0.10167953823409663
2839,0,0,0.19409342077452957
2840,1,1,0.8606735059478934
2841,0,1,0.8495635539050702
2847,1,1,0.5163864448632361
2851,1,1,0.7901093707737765
2852,0,0,0.4875659182875177
2855,1,1,0.8628111979049519
2857,1,1,0.8615319135057176
2858,0,0,0.13294930100398894
2860,1,1,0.6801339479028646
2863,1,1,0.8649212387735312
2866,0,0,0.01550708548335025
2867,1,1,0.7963866161783266
2873,1,1,0.8112817483173723
2875,1,1,0.8513888940921841
2877,0,1,0.6246204805337457
2878,1,1,0.7765704716866995
2879,1,0,0.23976537750887217
2886,0,0,0.10642530744646289
2888,1,0,0.11245848947086459
2892,0,0,0.022793598113812034
2895,1,1,0.8645014331408573
2896,1,1,0.7709294782687564
2897,1,1,0.7460930881236413
2898,0,0,0.4578875382056508
2900,1,1,0.8377347133112312
2904,0,1,0.731554465880514
2905,1,1,0.8619594503271681
2908,1,1,0.7770297218439928
2914,0,0,0.16604764002198322
2918,0,0,0.14707461745222652
2920,0,0,0.136506829506924
2921,1,1,0.8549847030307686
2930,1,1,0.8156378526617488
2933,1,1,0.803217386523654
2938,1,0,0.3506761637601292
2940,0,0,0.4657945454735727
2947,0,1,0.69222073357968
2953,0,0,0.27501253543012694
2958,0,1,0.717228054276384
2959,0,0,0.25846075485834363
2960,1,1,0.7383298534902818
2961,1,1,0.6935919563065279
2962,0,0,0.43866919295475454
2963,0,0,0.2588034380412534
2966,0,0,0.46840236713627004
2968,1,0,0.3377055391056019
2971,0,0,0.10608478576402129
2972,0,0,0.44529042139243424
2973,0,0,0.1321302264081199
2974,0,0,0.2155458562234487
2976,0,0,0.24060098006565034
2981,0,1,0.5111476281999183
2984,1,1,0.8589433116056582
2988,1,0,0.41200918677437276
2989,0,0,0.05524536274366581
2992,1,1,0.8619594503271681
2993,0,0,0.1681980972840653
2995,0,0,0.10689148631432234
2997,0,0,0.1214357094825905
2999,1,1,0.8606735059478934
3003,0,0,0.23490986964808921
3005,1,1,0.6713830356262506
3010,0,0,0.09638707896434871
3011,0,0,0.17177520283006545
3015,1,0,0.36046686657030885
3023,0,0,0.03734686507628533
3027,1,1,0.8649212387735312
3028,0,0,0.0848803823500976
3030,0,0,0.44530815198478335
3031,0,0,0.1219748383197023
3032,1,1,0.7024676765879252
3034,0,0,0.3581681509413268
3037,0,1,0.5205512702542684
3038,0,0,0.35453526095191273
3041,0,0,0.06370538812057067
3047,1,1,0.8611032659005595
3049,1,1,0.552742331144165
3050,1,0,0.4695747489130479
3051,0,0,0.436518596943795
3054,0,1,0.677582080345398
3057,0,1,0.7221533486608195
3060,1,0,0.2867538861780798
3061,1,1,0.8458575565144563
3066,0,0,0.20096618032979294
3069,1,1,0.8563143878102579
3076,0,0,0.023091243309114464
3078,0,0,0.18464054574204505
3083,0,1,0.8571951962464495
3084,1,1,0.8632354118195031
3086,0,0,0.006679265813045941
3087,0,0,0.06105840634658584
3091,0,0,0.24084259521750545
3092,0,0,0.4435619978374172
3093,0,0,0.02115193600452555
3098,1,1,0.8649212387735312
3099,0,0,8.311124739125197e-05
3103,0,0,0.04070137809365368
3105,0,0,0.2954835582992137
3106,0,0,0.025147966369425755
3108,0,0,0.05386980071332849
3116,1,1,0.8068470921497152
3126,0,1,0.5010595141098624
3128,0,0,0.3560517247512795
3133,1,1,0.6996922633780138
3137,1,1,0.8593775364607349
3139,0,0,0.09134482186286964
3148,0,0,0.38047209514439023
3154,0,0,0.02532284341796546
3155,1,0,0.07991860055827313
3158,0,0,0.005204816570697957
3165,0,1,0.8549847030307686
3178,1,0,0.15496244940868364
3180,1,1,0.8495635539050702
3182,1,1,0.7986402619213433
3183,0,0,0.35108866082298196
3184,0,0,0.18580173909315412
3186,0,0,0.3543953680704509
3187,1,1,0.7898447195739214
3188,0,1,0.8602426320901535
3190,0,0,0.030393862894651267
3191,1,1,0.8264632485028454
3194,1,0,0.48561532951588393
3197,1,1,0.6998580359458927
3199,0,0,0.04468273213205866
3203,0,1,0.8545392096192461
3204,0,0,0.22192957162346277
3205,1,1,0.7603709797460069
3208,1,1,0.6348035014161217
3210,1,1,0.8420772329329408
3211,0,1,0.5700430127862987
3213,0,0,0.0936269806655845
3218,0,1,0.6287520250804367
3219,0,0,0.44331571155555904
3222,1,0,0.17012073328763067
3226,0,0,0.2395860176734184
3229,1,1,0.7552147394483831
3234,0,0,0.22071007386756125
3238,1,1,0.8145561741419844
3242,0,0,0.3525398433124092
3244,0,0,0.4053416593717559
3247,1,1,0.8500216114390153
3248,0,1,0.6298871917251087
3252,0,1,0.5433113800844598
3255,1,1,0.5624666981344407
3259,1,1,0.8632354118195031
3261,1,1,0.6454141425988402
3265,0,1,0.7232653292010184
3267,0,0,0.05045737700149951
3268,0,0,0.04662294535697986
3276,1,1,0.8611032659005595
3279,0,1,0.7936577212371206
3285,0,0,0.4142719923477264
3288,0,0,0.2093965563170419
3292,0,1,0.8040354214349178
3293,0,0,0.06201540651720762
3294,0,0,0.21637044420473336
3297,1,1,0.7072558671101452
3299,0,0,0.01780177377940773
3301,1,0,0.2448066089604741
3302,0,0,0.20894288511816925
3303,0,1,0.813469600628816
3304,0,1,0.8593775364607349
3306,1,1,0.8611032659005595
3309,0,0,0.24423819947080974
3310,0,0,0.2907949778078777
3314,0,0,0.025871351105097664
3321,1,1,0.813469600628816
3322,0,0,0.24555206399162632
3324,0,0,0.4591311431441407
3328,0,1,0.6770794741792934
3329,1,1,0.8615319135057176
3333,1,1,0.8632354118195031
3334,0,1,0.7726881925930121
3336,0,0,0.03442541691681899
3337,0,0,0.4873081158700387
3340,0,0,0.13397610527520545
3341,1,1,0.8649212387735312
3342,0,0,0.2669119830582639
3345,1,1,0.8598106427760706
3356,0,0,0.48070324556427807
3357,1,1,0.6570149436947849
3361,1,1,0.665707399092632
3362,0,0,0.10443017515158644
3365,1,0,0.2584448949700234
3367,1,1,0.8649212387735312
3373,0,0,0.020703612704928466
3374,1,1,0.848643985564952
3379,0,0,0.30417742761361705
3380,0,1,0.6918700092892909
3383,1,1,0.8611032659005595
3385,1,1,0.7034227133908088
3386,1,1,0.6639430984183754
3389,1,1,0.8593775364607349
3390,0,0,0.2308477670490904
3391,0,1,0.5406863713308937
3392,1,1,0.8611032659005595
3395,1,0,0.21732344191421976
3400,1,0,0.30931013800852314
3403,1,1,0.7352998958173806
3407,0,1,0.732631807724252
3410,1,1,0.8649212387735312
3412,0,0,0.047845665772211866
3414,0,0,0.33557370157319644
3417,0,0,0.04685722799082324
3418,0,0,0.19497244681692158
3420,0,0,0.30440917796159567
3422,0,1,0.6772927144393016
3423,1,1,0.5847161296128232
3427,1,1,0.8619594503271681
3431,0,1,0.7409990992469038
3432,0,1,0.8649212387735312
3434,0,0,0.05293473528381784
3435,0,1,0.5676929661248555
3436,1,1,0.793345587449421
3437,0,0,0.13432125329309308
3439,0,0,0.4033621768362277
3443,0,1,0.7350859156463465
3444,0,0,0.2860971105358361
3445,0,0,0.013510285906535122
3447,1,1,0.7530200901784441
3448,0,0,0.41120483499533456
3449,1,1,0.7804153064746975
3450,0,0,0.3496841404948273
3453,1,0,0.4069981075759622
3456,0,1,0.8649212387735312
3457,0,1,0.7148768335931159
3458,1,1,0.8230730156925709
3462,0,1,0.813469600628816
3470,1,1,0.8472559793972438
3471,1,1,0.8649212387735312
3472,0,0,0.02143347720883886
3474,0,0,0.16229051892932025
3477,0,1,0.8598106427760706
3478,0,1,0.6892001484752802
3479,1,1,0.821499834934386
3480,0,1,0.6086925712098468
3481,0,0,0.4030262166163352
3484,1,1,0.8649212387735312
3485,1,1,0.8649212387735312
3490,0,0,0.009898394392098234
3491,1,1,0.8645014331408573
3492,1,1,0.8481824720204898
3493,0,1,0.7379014105000113
3495,0,0,0.47504584941515754
3497,1,1,0.6011653446672065
3503,1,0,0.10498194629324767
3509,0,0,0.3617788048303276
3513,0,0,0.37616420461275135
3515,1,0,0.1483843188086277
3522,0,0,0.12889991865506228
3526,0,0,0.06153803028772444
3530,0,0,0.04250330236828031
3532,1,0,0.48319951535670475
3533,1,1,0.8576339105147418
3536,0,1,0.7166614711982422
3538,0,1,0.8504785197209668
3540,0,1,0.6467641348682405
3548,1,0,0.2429547806752811
3549,0,0,0.10715274032428763
3550,1,0,0.46389206926599075
3551,0,0,0.09297518889212962
3552,0,1,0.6267682059108546
3553,0,1,0.7515105316301698
3556,0,0,0.13620343225488157
3560,0,1,0.8430293182722508
3572,0,0,0.11478298585745332
3579,0,1,0.5249776619888316
3585,0,0,0.3698401778428695
3587,0,0,0.36161134255307587
3588,0,1,0.8029021196050325
3590,0,0,0.3121066667643249
3591,1,1,0.5532784487115286
3594,0,0,0.012165135090259358
3596,0,0,0.19958284185334282
3597,1,1,0.842553860783689
3603,0,0,0.13478677197166988
3610,1,1,0.6894896968178259
3611,1,1,0.7377544940908767
3612,0,0,0.23915987062252336
3614,0,0,0.024284254622778074
3615,0,1,0.863658521266661
3617,1,1,0.8500216114390153
3618,1,1,0.8615319135057176
3620,0,0,0.016076749112377785
3622,1,0,0.4920747734821476
3624,0,0,0.15760341779564394
3627,1,1,0.699729179540124
3637,0,0,0.13341202376703382
3638,1,1,0.7664587755546395
3640,0,0,0.32885156091868584
3642,1,0,0.3480965202370043
3650,1,0,0.28805291101429287
3653,0,1,0.7335427870983069
3655,1,1,0.8611032659005595
3657,0,1,0.816714641521033
3662,1,1,0.7399430204311637
3664,0,0,0.07598869976890628
3665,1,1,0.8156378526617488
3668,0,0,0.08590644891365419
3669,0,0,0.09793055625782353
3670,0,1,0.7586845271050279
3674,0,0,0.25993893816896657
3675,1,1,0.5883320103628156
3676,1,1,0.6129323287000635
3678,1,1,0.8619594503271681
3680,0,1,0.7689475664353564
3681,0,0,0.09075926706848135
3684,0,0,0.37167928164691494
3685,0,1,0.7779756537992577
3686,1,1,0.7610795329159488
3688,0,0,0.44590267946697265
3691,1,0,0.4727778048756338
3692,0,1,0.7390063434415222
3693,0,0,0.0983880898471945
3695,1,0,0.2540741878074308
3696,0,1,0.7743571431825429
3698,0,0,0.2636883705635024
3699,1,1,0.8606735059478934
3702,1,1,0.8619594503271681
3704,1,1,0.6110345665364182
3706,0,0,0.24763067619781795
3707,0,1,0.6949778682259937
3708,0,1,0.683670386530753
3711,0,0,0.24205632969137245
3715,0,0,0.24244974622409288
3717,1,1,0.7300842194528876
3721,0,0,0.05382230741584064
3723,1,0,0.1411916700607819
3725,1,1,0.8589433116056582
3729,1,1,0.8602426320901535
3732,0,0,0.4331009230212373
3733,0,0,0.1640903176572852
3736,1,1,0.8406403147880604
3740,0,0,0.2603643633643808
3745,0,1,0.7369853551919164
3747,1,1,0.8554290628847391
3748,0,0,0.430720283176194
3750,0,0,0.28143888949794543
3753,0,0,0.09107238569767624
3754,1,1,0.6879079878722526
3756,1,1,0.5679697193649894
3758,1,1,0.863658521266661
3761,1,1,0.8632354118195031
3765,1,0,0.05514119158604817
3769,1,1,0.664153520826003
3772,1,1,0.8649212387735312
3773,1,1,0.6017420564415752
3774,1,1,0.8606735059478934
3775,1,1,0.8619594503271681
3776,0,0,0.05002535507201552
3779,1,1,0.8153978696888295
3786,0,1,0.5558589536424502
3787,1,1,0.8495635539050702
3788,0,1,0.7665079847988364
3789,0,1,0.8649212387735312
3790,0,0,0.4943631020606014
3795,0,1,0.7402556239706803
3797,0,1,0.6977651947801906
3799,0,0,0.09730284142037329
3801,0,0,0.22067985392056497
3804,0,1,0.6125828263786495
3806,0,0,0.10967696589070257
3807,0,1,0.6888583659623833
3808,1,1,0.8649212387735312
3809,1,0,0.37242244610838854
3810,1,1,0.863658521266661
3812,1,1,0.8598106427760706
3813,0,0,0.06590363480711786
3816,1,1,0.8554290628847391
3819,0,0,0.13147639667948702
3822,1,1,0.8602426320901535
3824,0,1,0.8598106427760706
3830,0,0,0.29511475033449136
3831,0,1,0.7726243482661794
3834,0,1,0.8649212387735312
3835,0,1,0.6811879026207908
3841,0,1,0.5290211686870645
3842,0,1,0.8509342801398047
3844,1,1,0.5151037819871785
3845,1,1,0.863658521266661
3846,0,0,0.13014679360976433
3847,1,0,0.43398019249406466
3849,0,0,0.07947647193994956
3854,1,1,0.8382219294189057
3860,0,0,0.3304895853249107
3861,0,0,0.43121968763216073
3864,0,1,0.512451692332099
3865,1,1,0.5129849493993097
3866,1,0,0.4276550511270459
3870,1,1,0.8052262623620767
3872,0,1,0.7757165125803371
3874,0,1,0.6663718200410053
3877,1,0,0.12402807468900952
3879,1,1,0.8619594503271681
3880,0,0,0.3341126817746088
3882,0,1,0.8046149828513446
3883,0,1,0.8504785197209668
3884,1,1,0.8585079666788364
3891,1,1,0.7224544656351148
3897,0,1,0.5456705544612366
3900,0,0,0.04803873366705136
3902,1,1,0.789177456069597
3903,0,0,0.19311225450155137
3905,0,0,0.06298070588725199
3907,0,0,0.2040587887729236
3909,0,1,0.7149522036446109
3911,0,1,0.858071500154813
3916,0,0,0.4808238385848051
3918,1,1,0.8628111979049519
3921,1,1,0.8382219294189057
3922,0,0,0.16850332528879286
3923,1,0,0.36358464464326756
3928,1,0,0.18830570032142752
3930,0,0,0.05358075314926938
3938,0,1,0.8571951962464495
3941,0,1,0.7475825305768699
3942,1,1,0.8649212387735312
3944,0,1,0.8034842135398879
3945,0,1,0.5749971814249142
3948,1,0,0.36285065547383344
3949,1,1,0.8628111979049519
3958,0,0,0.4376447379361275
3965,1,0,0.4674009257703536
3969,1,0,0.45736963992734503
3971,1,0,0.4406495128567186
3977,0,0,0.047470882112317765
3978,0,0,0.1904373882477375
3979,0,0,0.10212695239528524
3980,1,1,0.6590096204973392
3981,1,1,0.8615319135057176
3983,1,1,0.7934767074020879
3984,1,1,0.8576339105147418
3985,1,1,0.7249448527262438
3996,1,1,0.7590862332903485
3997,1,1,0.7829465485754608
3998,0,0,0.034637895679160736
4004,1,1,0.6611154474605802
4007,0,0,0.1901394872609732
4008,0,1,0.5412017470881498
4009,1,1,0.8576339105147418
4011,1,0,0.48452637985606145
4020,1,1,0.8606735059478934
4023,1,0,0.44573734514785424
4027,1,0,0.1880974342608488
4032,1,1,0.5578861836888133
4033,0,1,0.8611032659005595
4034,1,1,0.8611032659005595
4037,1,1,0.8632354118195031
4038,0,0,0.31338334016872016
4041,1,1,0.8623858779348847
4043,1,1,0.8611032659005595
4045,1,0,0.46900897321393464
4047,1,1,0.8640805278404738
4049,1,1,0.727388158564781
4050,1,1,0.7853144855442797
4051,1,1,0.8477198037475902
4053,1,1,0.8183206688604036
4055,1,1,0.7043016751282373
4057,1,1,0.863658521266661
4058,1,1,0.8632354118195031
4059,1,1,0.8640805278404738
4063,1,1,0.7149746632617326
4067,1,1,0.863658521266661
4068,1,1,0.8623858779348847
4069,1,1,0.8628111979049519
4073,0,1,0.8649212387735312
4074,1,1,0.7227670508700038
4075,1,1,0.6341995213701344
4076,1,1,0.858071500154813
4078,1,1,0.8571951962464495
4079,1,1,0.7805655172101166
4080,1,1,0.8369141070315672
4082,0,1,0.507552177976739
4085,1,1,0.647505040861554
4086,1,1,0.858071500154813
4087,0,0,0.20765697086479276
4089,1,1,0.700681557343736
4092,1,0,0.23732492755673867
4094,1,1,0.8619594503271681
4096,1,1,0.6042765603435368
4098,1,1,0.8623858779348847
4099,0,0,0.25637682310292614
4100,0,0,0.07324159085665266
4102,1,1,0.6396220451203419
4104,1,1,0.8387079642757069
4107,1,0,0.03097442376479003
4109,1,1,0.8576339105147418
4110,1,1,0.7057528708634443
4115,1,1,0.7078363603879048
4118,1,1,0.8074057296369754
4119,1,1,0.8481824720204898
4120,1,1,0.858071500154813
4123,1,0,0.12452331596760738
4128,1,1,0.8170128500139774
4131,1,1,0.8444486811627476
4132,1,1,0.8628111979049519
4139,1,1,0.8602426320901535
4142,1,1,0.8632354118195031
4144,1,1,0.7362446262687478
4151,1,1,0.8632354118195031
4153,1,1,0.5993631756440182
4154,1,0,0.49831253256618346
4156,1,0,0.35917804716605417
4158,0,0,0.48175907261431716
4159,1,1,0.863658521266661
4165,1,1,0.8554290628847391
4166,1,1,0.5661653788134657
4167,1,1,0.7413814891006453
4175,1,1,0.8006842688984015
4177,1,1,0.7749140791263873
4180,1,1,0.8619594503271681
4181,0,0,0.2557493706236333
4184,0,0,0.015070445902092656
4188,0,0,0.4271119242212952
4189,0,0,0.49936451154021927
4190,1,1,0.8063494236662608
4191,0,1,0.617488883133111
4193,0,0,0.18598230562442158
4195,0,0,0.010890939357023222
4198,1,1,0.8593775364607349
4199,0,0,0.028342081827331167
4201,0,0,0.3950745477334548
4202,0,0,0.30165772666661556
4203,0,0,0.030743141171811924
4205,0,0,0.2050690857601694
4207,1,1,0.5411258762198455
4209,0,0,0.024920435219571983
4210,1,1,0.723560773922694
4212,0,0,0.13603170242985954
4215,0,0,0.259546197021454
4216,0,0,0.014219706826283408
4224,1,1,0.7190801563197645
4229,0,0,0.19899942579571556
4235,0,0,0.18280800324862173
4239,0,0,0.08937737764660467
4240,1,0,0.334364214433536
4242,0,0,0.16864087303363956
4245,1,0,0.0028112648620519207
4246,1,1,0.8536448162760395
4248,1,0,0.44143257965782245
4251,0,1,0.5125834437077752
4252,0,0,0.04013308891028551
4257,0,0,0.25602095850329143
4259,0,0,0.27400955837810015
4260,1,0,0.2954963080113735
4262,0,0,0.20367997215341643
4263,0,0,0.01035906865465684
4264,0,0,0.13195738649140315
4265,0,0,0.23690367734086523
4267,0,0,0.18155287238909415
4269,1,1,0.5592389299923287
4271,0,0,0.040656332232174304
4275,0,0,0.19805834768264025
4279,0,0,0.006482342128261026
4281,0,0,0.22106147197457532
4282,1,1,0.7865164146564338
4285,1,1,0.6159395403785125
4287,0,0,0.07384328243985501
4289,1,0,0.23472928721310116
4293,1,0,0.266713945308372
4294,0,0,0.006994354080070479
4297,0,1,0.5872995047148538
4298,0,0,0.016194459511361666
4307,1,1,0.851842362982468
4308,1,0,0.20951492755724888
4309,0,0,0.1294462712977561
4310,0,0,0.08578018700284963
4312,1,0,0.407152632604581
4314,0,1,0.5043966742649123
4315,0,1,0.5317819327769908
4318,1,1,0.5358670158633901
4320,0,0,0.2947610230561722
4330,1,1,0.7010292490881526
4335,1,1,0.8567553558444999
4337,0,0,0.021048211759543002
4341,1,0,0.250505990390982
4346,0,0,0.11558092697054341
4347,0,0,0.10315514952467457
4349,1,0,0.4732416648469916
4350,0,0,0.40482016731213827
4351,0,0,0.006277120529837013
4356,1,1,0.8598106427760706
4357,1,1,0.7481383445108671
4360,0,1,0.7205489184809841
4362,1,0,0.00930129897724448
4363,0,0,0.31233518627387263
4367,1,0,0.0046086720500025215
4368,0,0,0.029671385868517162
4370,0,0,0.07569814177747337
4371,1,0,0.4614278705381913
4372,1,1,0.6186046608904161
4376,0,0,0.13817754971980373
4379,1,1,0.5028440340572182
4380,0,0,0.031798338202653355
4381,1,1,0.820444978173191
4385,0,0,0.09671952898578338
4387,0,0,0.08449530984089211
4388,0,0,0.4689482388780716
4389,1,1,0.5330128734820062
4398,0,0,0.013121232546894191
4399,0,0,0.34164001524061843
4400,0,1,0.5204870273936493
4403,0,0,0.33438943853415526
4411,1,1,0.7323858518001684
4412,0,0,0.2693901650545744
4413,1,1,0.6392966670753514
4417,1,1,0.6798008753131728
4421,1,0,0.04571197099488191
4424,1,1,0.669291072898645
4427,1,1,0.7364587475070749
4429,1,1,0.8006206985565566
4433,0,0,0.41927592957231824
4434,0,0,0.45545543192963167
4438,0,0,0.1436161969555153
4442,0,0,0.019522785310046795
4445,0,1,0.5854825367174146
4446,0,0,0.21895587104916966
4452,1,1,0.8615319135057176
4455,0,1,0.6601321766664515
4458,0,0,0.006506063875564214
4460,1,1,0.649833691885865
4463,1,1,0.7511242049133816
4464,0,0,0.0830037899767783
4465,1,1,0.817800537048087
4467,1,1,0.863658521266661
4471,0,0,0.18881850584543622
4478,0,0,0.09939952228411468
4480,0,0,0.1641999847272447
4484,0,0,0.06295742861999161
4488,1,1,0.8477198037475902
4490,0,0,0.4316298882313851
4491,1,1,0.8585079666788364
4492,0,0,0.1335225489362355
4494,0,0,0.03676934098763119
4497,1,1,0.8576339105147418
4501,1,1,0.8161623219146076
4502,1,1,0.8522946882226631
4503,0,0,0.17503528214911904
4504,0,0,0.024956541994399166
4505,0,0,0.16612235051335553
4510,0,0,0.34751867186918806
4513,0,0,0.12352506447242255
4514,0,1,0.7363689750681418
4515,0,0,0.38575486395382086
4517,0,0,0.07711809592937122
4518,0,0,0.18341191610423258
4519,1,1,0.7515377995110791
4520,1,1,0.6298470966121266
4522,1,1,0.603313001754943
4523,1,1,0.7603647770580625
4526,1,1,0.8571951962464495
4529,1,1,0.7775878039506623
4535,0,0,0.1658590067053013
4537,0,1,0.5599316559788667
4540,0,1,0.8136143909622559
4541,0,0,0.21129731881437785
4549,1,1,0.6484996476720288
4551,0,0,0.17421455356104854
4554,0,0,0.01445021741947013
4557,0,0,0.2772844145722872
4558,1,1,0.7018648364561882
4562,1,0,0.029838192307080402
4563,1,0,0.4783679089707482
4567,1,1,0.8632354118195031
4569,1,1,0.5633994327918026
4572,0,0,0.1511051953877308
4573,0,0,0.43810651576952836
4576,1,1,0.7157162555741959
4577,1,0,0.3236867766768741
4580,0,0,0.0507334803534872
4586,0,0,0.3290030997922372
4589,0,0,0.14366120801759552
4590,0,0,0.06269654608624133
4594,1,1,0.5074826431885213
4597,1,1,0.8615319135057176
4599,0,0,0.22793388150489824
4601,0,0,0.2599972340567686
4603,0,0,0.003798487365656084
4605,0,0,0.06047179218077286
4607,1,1,0.6956061792258499
4608,0,0,0.06705263692154287
4609,1,1,0.5315543947892645
4615,0,0,0.035306881885640934
4618,1,1,0.8156378526617488
4621,1,1,0.5148603761519583
4628,1,0,0.2585252912888187
4632,1,0,0.347476076457003
4636,0,1,0.7194063267991077
4639,0,0,0.05521409112696407
4640,0,0,0.07787575209847224
4642,0,0,0.49443102371060016
4645,0,1,0.8611032659005595
4648,1,1,0.863658521266661
4649,1,1,0.7280162422632409
4650,1,1,0.595450404483231
4653,1,0,0.4356593763665141
4654,0,0,0.052409868087372594
4661,0,0,0.0933619176772512
4662,0,0,0.33033857017617374
